id	form	gloss	pos	root	root_gloss	deriv	morphemes
MOT-001.boka	masuboka	thing 'enter'-ed; result of 'enter'	noun	masu	enter	patient/result	masu+bo+ka
MOT-001.deka	masudeka	place for 'enter'	noun	masu	enter	place	masu+de+ka
MOT-001.tato	masutato	to make/cause to 'enter'	verb	masu	enter	causative	masu+ta+to
MOT-001.pito	masupito	to begin to 'enter'	verb	masu	enter	inchoative	masu+pi+to
MOT-001.takika	masutakika	one who makes/causes 'enter'; instigator of 'enter'	noun	masu	enter	causative-agent	masu+ta+ki+ka
MOT-001.taboka	masutaboka	what is brought about by 'enter'	noun	masu	enter	causative-result	masu+ta+bo+ka
MOT-001.kideka	masukideka	place of the one who 'enter's	noun	masu	enter	agent-place	masu+ki+de+ka
MOT-002.to	keluato	to 'leave / exit'	verb	kelua	leave / exit	verb	kelua+to
MOT-002.ka	keluaka	act of 'leave / exit'; a 'leave / exit'	noun	kelua	leave / exit	noun	kelua+ka
MOT-002.pe	keluape	'leave / exit'-ing	modifier	kelua	leave / exit	modifier	kelua+pe
MOT-002.kika	keluakika	one who 'leave / exit's; 'leave / exit'-er	noun	kelua	leave / exit	agent	kelua+ki+ka
MOT-002.tuka	keluatuka	tool/means for 'leave / exit'	noun	kelua	leave / exit	instrument	kelua+tu+ka
MOT-002.boka	keluaboka	thing 'leave / exit'-ed; result of 'leave / exit'	noun	kelua	leave / exit	patient/result	kelua+bo+ka
MOT-002.deka	keluadeka	place for 'leave / exit'	noun	kelua	leave / exit	place	kelua+de+ka
MOT-002.tato	keluatato	to make/cause to 'leave / exit'	verb	kelua	leave / exit	causative	kelua+ta+to
MOT-002.pito	keluapito	to begin to 'leave / exit'	verb	kelua	leave / exit	inchoative	kelua+pi+to
MOT-002.takika	keluatakika	one who makes/causes 'leave / exit'; instigator of 'leave / exit'	noun	kelua	leave / exit	causative-agent	kelua+ta+ki+ka
MOT-002.taboka	keluataboka	what is brought about by 'leave / exit'	noun	kelua	leave / exit	causative-result	kelua+ta+bo+ka
MOT-002.kideka	keluakideka	place of the one who 'leave / exit's	noun	kelua	leave / exit	agent-place	kelua+ki+de+ka
MOT-003.to	sapaito	to 'arrive'	verb	sapai	arrive	verb	sapai+to
MOT-003.ka	sapaika	act of 'arrive'; a 'arrive'	noun	sapai	arrive	noun	sapai+ka
MOT-003.pe	sapaipe	'arrive'-ing	modifier	sapai	arrive	modifier	sapai+pe
MOT-003.kika	sapaikika	one who 'arrive's; 'arrive'-er	noun	sapai	arrive	agent	sapai+ki+ka
MOT-003.tuka	sapaituka	tool/means for 'arrive'	noun	sapai	arrive	instrument	sapai+tu+ka
MOT-003.boka	sapaiboka	thing 'arrive'-ed; result of 'arrive'	noun	sapai	arrive	patient/result	sapai+bo+ka
MOT-003.deka	sapaideka	place for 'arrive'	noun	sapai	arrive	place	sapai+de+ka
MOT-003.tato	sapaitato	to make/cause to 'arrive'	verb	sapai	arrive	causative	sapai+ta+to
MOT-003.pito	sapaipito	to begin to 'arrive'	verb	sapai	arrive	inchoative	sapai+pi+to
MOT-003.takika	sapaitakika	one who makes/causes 'arrive'; instigator of 'arrive'	noun	sapai	arrive	causative-agent	sapai+ta+ki+ka
MOT-003.taboka	sapaitaboka	what is brought about by 'arrive'	noun	sapai	arrive	causative-result	sapai+ta+bo+ka
MOT-003.kideka	sapaikideka	place of the one who 'arrive's	noun	sapai	arrive	agent-place	sapai+ki+de+ka
MOT-004.to	ikutito	to 'follow'	verb	ikuti	follow	verb	ikuti+to
MOT-004.ka	ikutika	act of 'follow'; a 'follow'	noun	ikuti	follow	noun	ikuti+ka
MOT-004.pe	ikutipe	'follow'-ing	modifier	ikuti	follow	modifier	ikuti+pe
MOT-004.kika	ikutikika	one who 'follow's; 'follow'-er	noun	ikuti	follow	agent	ikuti+ki+ka
MOT-004.tuka	ikutituka	tool/means for 'follow'	noun	ikuti	follow	instrument	ikuti+tu+ka
MOT-004.boka	ikutiboka	thing 'follow'-ed; result of 'follow'	noun	ikuti	follow	patient/result	ikuti+bo+ka
MOT-004.deka	ikutideka	place for 'follow'	noun	ikuti	follow	place	ikuti+de+ka
MOT-004.tato	ikutitato	to make/cause to 'follow'	verb	ikuti	follow	causative	ikuti+ta+to
MOT-004.pito	ikutipito	to begin to 'follow'	verb	ikuti	follow	inchoative	ikuti+pi+to
MOT-004.takika	ikutitakika	one who makes/causes 'follow'; instigator of 'follow'	noun	ikuti	follow	causative-agent	ikuti+ta+ki+ka
MOT-004.taboka	ikutitaboka	what is brought about by 'follow'	noun	ikuti	follow	causative-result	ikuti+ta+bo+ka
MOT-004.kideka	ikutikideka	place of the one who 'follow's	noun	ikuti	follow	agent-place	ikuti+ki+de+ka
MOT-005.to	naikito	to 'rise / climb'	verb	naiki	rise / climb	verb	naiki+to
MOT-005.ka	naikika	act of 'rise / climb'; a 'rise / climb'	noun	naiki	rise / climb	noun	naiki+ka
MOT-005.pe	naikipe	'rise / climb'-ing	modifier	naiki	rise / climb	modifier	naiki+pe
MOT-005.kika	naikikika	one who 'rise / climb's; 'rise / climb'-er	noun	naiki	rise / climb	agent	naiki+ki+ka
MOT-005.tuka	naikituka	tool/means for 'rise / climb'	noun	naiki	rise / climb	instrument	naiki+tu+ka
MOT-005.boka	naikiboka	thing 'rise / climb'-ed; result of 'rise / climb'	noun	naiki	rise / climb	patient/result	naiki+bo+ka
MOT-005.deka	naikideka	place for 'rise / climb'	noun	naiki	rise / climb	place	naiki+de+ka
MOT-005.tato	naikitato	to make/cause to 'rise / climb'	verb	naiki	rise / climb	causative	naiki+ta+to
MOT-005.pito	naikipito	to begin to 'rise / climb'	verb	naiki	rise / climb	inchoative	naiki+pi+to
MOT-005.takika	naikitakika	one who makes/causes 'rise / climb'; instigator of 'rise / climb'	noun	naiki	rise / climb	causative-agent	naiki+ta+ki+ka
MOT-005.taboka	naikitaboka	what is brought about by 'rise / climb'	noun	naiki	rise / climb	causative-result	naiki+ta+bo+ka
MOT-005.kideka	naikikideka	place of the one who 'rise / climb's	noun	naiki	rise / climb	agent-place	naiki+ki+de+ka
MOT-006.to	kiliato	to 'send'	verb	kilia	send	verb	kilia+to
MOT-006.ka	kiliaka	act of 'send'; a 'send'	noun	kilia	send	noun	kilia+ka
MOT-006.pe	kiliape	'send'-ing	modifier	kilia	send	modifier	kilia+pe
MOT-006.kika	kiliakika	one who 'send's; 'send'-er	noun	kilia	send	agent	kilia+ki+ka
MOT-006.tuka	kiliatuka	tool/means for 'send'	noun	kilia	send	instrument	kilia+tu+ka
MOT-006.boka	kiliaboka	thing 'send'-ed; result of 'send'	noun	kilia	send	patient/result	kilia+bo+ka
MOT-006.deka	kiliadeka	place for 'send'	noun	kilia	send	place	kilia+de+ka
MOT-006.tato	kiliatato	to make/cause to 'send'	verb	kilia	send	causative	kilia+ta+to
MOT-006.pito	kiliapito	to begin to 'send'	verb	kilia	send	inchoative	kilia+pi+to
MOT-006.takika	kiliatakika	one who makes/causes 'send'; instigator of 'send'	noun	kilia	send	causative-agent	kilia+ta+ki+ka
MOT-006.taboka	kiliataboka	what is brought about by 'send'	noun	kilia	send	causative-result	kilia+ta+bo+ka
MOT-006.kideka	kiliakideka	place of the one who 'send's	noun	kilia	send	agent-place	kilia+ki+de+ka
SPA-010.ka	depanka	front	noun	depan	front	noun	depan+ka
SPA-010.pe	depanpe	of/like 'front'; 'front'-related	modifier	depan	front	modifier	depan+pe
SPA-010.to	depanto	to use/apply 'front'; to act as 'front'	verb	depan	front	verb	depan+to
SPA-010.cika	depancika	little 'front'; small/dear 'front'	noun	depan	front	diminutive	depan+ci+ka
SPA-010.goka	depangoka	big 'front'; great 'front'	noun	depan	front	augmentative	depan+go+ka
SPA-010.deka	depandeka	place of/for 'front'	noun	depan	front	place	depan+de+ka
SPA-011.ka	belakanka	back / behind	noun	belakan	back / behind	noun	belakan+ka
SPA-011.pe	belakanpe	of/like 'back / behind'; 'back / behind'-related	modifier	belakan	back / behind	modifier	belakan+pe
SPA-011.to	belakanto	to use/apply 'back / behind'; to act as 'back / behind'	verb	belakan	back / behind	verb	belakan+to
SPA-011.cika	belakancika	little 'back / behind'; small/dear 'back / behind'	noun	belakan	back / behind	diminutive	belakan+ci+ka
SPA-011.goka	belakangoka	big 'back / behind'; great 'back / behind'	noun	belakan	back / behind	augmentative	belakan+go+ka
SPA-011.deka	belakandeka	place of/for 'back / behind'	noun	belakan	back / behind	place	belakan+de+ka
SPA-012.pe	kilipe	left	modifier	kili	left	modifier	kili+pe
SPA-012.ka	kilika	'left'-ness; the quality 'left'	noun	kili	left	noun	kili+ka
SPA-012.paka	kilipaka	'left'-ness; state of being 'left'	noun	kili	left	quality	kili+pa+ka
SPA-012.kupe	kilikupe	opposite of 'left'; un-'left'	modifier	kili	left	opposite	kili+ku+pe
SPA-012.tato	kilitato	to make 'left'	verb	kili	left	causative	kili+ta+to
SPA-012.pito	kilipito	to become 'left'	verb	kili	left	inchoative	kili+pi+to
SPA-012.gope	kiligope	very 'left'; intensely 'left'	modifier	kili	left	augmentative	kili+go+pe
SPA-012.cipe	kilicipe	'left'-ish; somewhat 'left'	modifier	kili	left	diminutive	kili+ci+pe
SPA-012.kupaka	kilikupaka	un-'left'-ness; the quality of being not 'left'	noun	kili	left	opposite-quality	kili+ku+pa+ka
SPA-012.takika	kilitakika	one who makes things 'left'	noun	kili	left	causative-agent	kili+ta+ki+ka
SPA-013.pe	kananpe	right (side)	modifier	kanan	right (side)	modifier	kanan+pe
SPA-013.ka	kananka	'right (side)'-ness; the quality 'right (side)'	noun	kanan	right (side)	noun	kanan+ka
SPA-013.paka	kananpaka	'right (side)'-ness; state of being 'right (side)'	noun	kanan	right (side)	quality	kanan+pa+ka
SPA-013.kupe	kanankupe	opposite of 'right (side)'; un-'right (side)'	modifier	kanan	right (side)	opposite	kanan+ku+pe
SPA-013.tato	kanantato	to make 'right (side)'	verb	kanan	right (side)	causative	kanan+ta+to
SPA-013.pito	kananpito	to become 'right (side)'	verb	kanan	right (side)	inchoative	kanan+pi+to
SPA-013.gope	kanangope	very 'right (side)'; intensely 'right (side)'	modifier	kanan	right (side)	augmentative	kanan+go+pe
SPA-013.cipe	kanancipe	'right (side)'-ish; somewhat 'right (side)'	modifier	kanan	right (side)	diminutive	kanan+ci+pe
SPA-013.kupaka	kanankupaka	un-'right (side)'-ness; the quality of being not 'right (side)'	noun	kanan	right (side)	opposite-quality	kanan+ku+pa+ka
SPA-013.takika	kanantakika	one who makes things 'right (side)'	noun	kanan	right (side)	causative-agent	kanan+ta+ki+ka
SPA-014.ka	sapinka	side	noun	sapin	side	noun	sapin+ka
SPA-014.pe	sapinpe	of/like 'side'; 'side'-related	modifier	sapin	side	modifier	sapin+pe
SPA-014.to	sapinto	to use/apply 'side'; to act as 'side'	verb	sapin	side	verb	sapin+to
SPA-014.cika	sapincika	little 'side'; small/dear 'side'	noun	sapin	side	diminutive	sapin+ci+ka
SPA-014.goka	sapingoka	big 'side'; great 'side'	noun	sapin	side	augmentative	sapin+go+ka
SPA-014.deka	sapindeka	place of/for 'side'	noun	sapin	side	place	sapin+de+ka
SPA-015.ka	tengaka	middle / center	noun	tenga	middle / center	noun	tenga+ka
SPA-015.pe	tengape	of/like 'middle / center'; 'middle / center'-related	modifier	tenga	middle / center	modifier	tenga+pe
SPA-015.to	tengato	to use/apply 'middle / center'; to act as 'middle / center'	verb	tenga	middle / center	verb	tenga+to
SPA-015.cika	tengacika	little 'middle / center'; small/dear 'middle / center'	noun	tenga	middle / center	diminutive	tenga+ci+ka
SPA-015.goka	tengagoka	big 'middle / center'; great 'middle / center'	noun	tenga	middle / center	augmentative	tenga+go+ka
SPA-015.deka	tengadeka	place of/for 'middle / center'	noun	tenga	middle / center	place	tenga+de+ka
PER-003.to	nioito	to 'smell'	verb	nioi	smell	verb	nioi+to
PER-003.ka	nioika	act of 'smell'; a 'smell'	noun	nioi	smell	noun	nioi+ka
PER-003.pe	nioipe	'smell'-ing	modifier	nioi	smell	modifier	nioi+pe
PER-003.kika	nioikika	one who 'smell's; 'smell'-er	noun	nioi	smell	agent	nioi+ki+ka
PER-003.tuka	nioituka	tool/means for 'smell'	noun	nioi	smell	instrument	nioi+tu+ka
PER-003.boka	nioiboka	thing 'smell'-ed; result of 'smell'	noun	nioi	smell	patient/result	nioi+bo+ka
PER-003.deka	nioideka	place for 'smell'	noun	nioi	smell	place	nioi+de+ka
PER-003.tato	nioitato	to make/cause to 'smell'	verb	nioi	smell	causative	nioi+ta+to
PER-003.pito	nioipito	to begin to 'smell'	verb	nioi	smell	inchoative	nioi+pi+to
PER-003.takika	nioitakika	one who makes/causes 'smell'; instigator of 'smell'	noun	nioi	smell	causative-agent	nioi+ta+ki+ka
PER-003.taboka	nioitaboka	what is brought about by 'smell'	noun	nioi	smell	causative-result	nioi+ta+bo+ka
PER-003.kideka	nioikideka	place of the one who 'smell's	noun	nioi	smell	agent-place	nioi+ki+de+ka
PER-004.to	lasato	to 'taste'	verb	lasa	taste	verb	lasa+to
PER-004.ka	lasaka	act of 'taste'; a 'taste'	noun	lasa	taste	noun	lasa+ka
PER-004.pe	lasape	'taste'-ing	modifier	lasa	taste	modifier	lasa+pe
PER-004.kika	lasakika	one who 'taste's; 'taste'-er	noun	lasa	taste	agent	lasa+ki+ka
PER-004.tuka	lasatuka	tool/means for 'taste'	noun	lasa	taste	instrument	lasa+tu+ka
PER-004.boka	lasaboka	thing 'taste'-ed; result of 'taste'	noun	lasa	taste	patient/result	lasa+bo+ka
PER-004.deka	lasadeka	place for 'taste'	noun	lasa	taste	place	lasa+de+ka
PER-004.tato	lasatato	to make/cause to 'taste'	verb	lasa	taste	causative	lasa+ta+to
PER-004.pito	lasapito	to begin to 'taste'	verb	lasa	taste	inchoative	lasa+pi+to
PER-004.takika	lasatakika	one who makes/causes 'taste'; instigator of 'taste'	noun	lasa	taste	causative-agent	lasa+ta+ki+ka
PER-004.taboka	lasataboka	what is brought about by 'taste'	noun	lasa	taste	causative-result	lasa+ta+bo+ka
PER-004.kideka	lasakideka	place of the one who 'taste's	noun	lasa	taste	agent-place	lasa+ki+de+ka
PER-005.to	sentuto	to 'touch'	verb	sentu	touch	verb	sentu+to
PER-005.ka	sentuka	act of 'touch'; a 'touch'	noun	sentu	touch	noun	sentu+ka
PER-005.pe	sentupe	'touch'-ing	modifier	sentu	touch	modifier	sentu+pe
PER-005.kika	sentukika	one who 'touch's; 'touch'-er	noun	sentu	touch	agent	sentu+ki+ka
PER-005.tuka	sentutuka	tool/means for 'touch'	noun	sentu	touch	instrument	sentu+tu+ka
PER-005.boka	sentuboka	thing 'touch'-ed; result of 'touch'	noun	sentu	touch	patient/result	sentu+bo+ka
PER-005.deka	sentudeka	place for 'touch'	noun	sentu	touch	place	sentu+de+ka
PER-005.tato	sentutato	to make/cause to 'touch'	verb	sentu	touch	causative	sentu+ta+to
PER-005.pito	sentupito	to begin to 'touch'	verb	sentu	touch	inchoative	sentu+pi+to
PER-005.takika	sentutakika	one who makes/causes 'touch'; instigator of 'touch'	noun	sentu	touch	causative-agent	sentu+ta+ki+ka
PER-005.taboka	sentutaboka	what is brought about by 'touch'	noun	sentu	touch	causative-result	sentu+ta+bo+ka
PER-005.kideka	sentukideka	place of the one who 'touch's	noun	sentu	touch	agent-place	sentu+ki+de+ka
PER-006.to	miluto	to 'look at / watch'	verb	milu	look at / watch	verb	milu+to
PER-006.ka	miluka	act of 'look at / watch'; a 'look at / watch'	noun	milu	look at / watch	noun	milu+ka
PER-006.pe	milupe	'look at / watch'-ing	modifier	milu	look at / watch	modifier	milu+pe
PER-006.kika	milukika	one who 'look at / watch's; 'look at / watch'-er	noun	milu	look at / watch	agent	milu+ki+ka
PER-006.tuka	milutuka	tool/means for 'look at / watch'	noun	milu	look at / watch	instrument	milu+tu+ka
PER-006.boka	miluboka	thing 'look at / watch'-ed; result of 'look at / watch'	noun	milu	look at / watch	patient/result	milu+bo+ka
PER-006.deka	miludeka	place for 'look at / watch'	noun	milu	look at / watch	place	milu+de+ka
PER-006.tato	milutato	to make/cause to 'look at / watch'	verb	milu	look at / watch	causative	milu+ta+to
PER-006.pito	milupito	to begin to 'look at / watch'	verb	milu	look at / watch	inchoative	milu+pi+to
PER-006.takika	milutakika	one who makes/causes 'look at / watch'; instigator of 'look at / watch'	noun	milu	look at / watch	causative-agent	milu+ta+ki+ka
PER-006.taboka	milutaboka	what is brought about by 'look at / watch'	noun	milu	look at / watch	causative-result	milu+ta+bo+ka
PER-006.kideka	milukideka	place of the one who 'look at / watch's	noun	milu	look at / watch	agent-place	milu+ki+de+ka
PER-007.to	dengaeto	to 'listen'	verb	dengae	listen	verb	dengae+to
PER-007.ka	dengaeka	act of 'listen'; a 'listen'	noun	dengae	listen	noun	dengae+ka
PER-007.pe	dengaepe	'listen'-ing	modifier	dengae	listen	modifier	dengae+pe
PER-007.kika	dengaekika	one who 'listen's; 'listen'-er	noun	dengae	listen	agent	dengae+ki+ka
PER-007.tuka	dengaetuka	tool/means for 'listen'	noun	dengae	listen	instrument	dengae+tu+ka
PER-007.boka	dengaeboka	thing 'listen'-ed; result of 'listen'	noun	dengae	listen	patient/result	dengae+bo+ka
PER-007.deka	dengaedeka	place for 'listen'	noun	dengae	listen	place	dengae+de+ka
PER-007.tato	dengaetato	to make/cause to 'listen'	verb	dengae	listen	causative	dengae+ta+to
PER-007.pito	dengaepito	to begin to 'listen'	verb	dengae	listen	inchoative	dengae+pi+to
PER-007.takika	dengaetakika	one who makes/causes 'listen'; instigator of 'listen'	noun	dengae	listen	causative-agent	dengae+ta+ki+ka
PER-007.taboka	dengaetaboka	what is brought about by 'listen'	noun	dengae	listen	causative-result	dengae+ta+bo+ka
PER-007.kideka	dengaekideka	place of the one who 'listen's	noun	dengae	listen	agent-place	dengae+ki+de+ka
PER-008.ka	iloka	color	noun	ilo	color	noun	ilo+ka
PER-008.pe	ilope	of/like 'color'; 'color'-related	modifier	ilo	color	modifier	ilo+pe
PER-008.to	iloto	to use/apply 'color'; to act as 'color'	verb	ilo	color	verb	ilo+to
PER-008.cika	ilocika	little 'color'; small/dear 'color'	noun	ilo	color	diminutive	ilo+ci+ka
PER-008.goka	ilogoka	big 'color'; great 'color'	noun	ilo	color	augmentative	ilo+go+ka
PER-008.deka	ilodeka	place of/for 'color'	noun	ilo	color	place	ilo+de+ka
PER-009.ka	otoka	sound	noun	oto	sound	noun	oto+ka
PER-009.pe	otope	of/like 'sound'; 'sound'-related	modifier	oto	sound	modifier	oto+pe
PER-009.to	ototo	to use/apply 'sound'; to act as 'sound'	verb	oto	sound	verb	oto+to
PER-009.cika	otocika	little 'sound'; small/dear 'sound'	noun	oto	sound	diminutive	oto+ci+ka
PER-009.goka	otogoka	big 'sound'; great 'sound'	noun	oto	sound	augmentative	oto+go+ka
PER-009.deka	otodeka	place of/for 'sound'	noun	oto	sound	place	oto+de+ka
EMO-001.ka	sukika	act of 'love'; a 'love'	noun	suki	love	noun	suki+ka
EMO-001.pe	sukipe	'love'-ing	modifier	suki	love	modifier	suki+pe
EMO-001.kika	sukikika	one who 'love's; 'love'-er	noun	suki	love	agent	suki+ki+ka
EMO-001.tuka	sukituka	tool/means for 'love'	noun	suki	love	instrument	suki+tu+ka
EMO-001.boka	sukiboka	thing 'love'-ed; result of 'love'	noun	suki	love	patient/result	suki+bo+ka
EMO-001.deka	sukideka	place for 'love'	noun	suki	love	place	suki+de+ka
EMO-001.tato	sukitato	to make/cause to 'love'	verb	suki	love	causative	suki+ta+to
EMO-001.pito	sukipito	to begin to 'love'	verb	suki	love	inchoative	suki+pi+to
EMO-001.takika	sukitakika	one who makes/causes 'love'; instigator of 'love'	noun	suki	love	causative-agent	suki+ta+ki+ka
EMO-001.taboka	sukitaboka	what is brought about by 'love'	noun	suki	love	causative-result	suki+ta+bo+ka
EMO-001.kideka	sukikideka	place of the one who 'love's	noun	suki	love	agent-place	suki+ki+de+ka
EMO-002.to	sukato	to 'like'	verb	suka	like	verb	suka+to
EMO-002.pe	sukape	'like'-ing	modifier	suka	like	modifier	suka+pe
EMO-002.kika	sukakika	one who 'like's; 'like'-er	noun	suka	like	agent	suka+ki+ka
EMO-002.tuka	sukatuka	tool/means for 'like'	noun	suka	like	instrument	suka+tu+ka
EMO-002.boka	sukaboka	thing 'like'-ed; result of 'like'	noun	suka	like	patient/result	suka+bo+ka
EMO-002.deka	sukadeka	place for 'like'	noun	suka	like	place	suka+de+ka
EMO-002.tato	sukatato	to make/cause to 'like'	verb	suka	like	causative	suka+ta+to
EMO-002.pito	sukapito	to begin to 'like'	verb	suka	like	inchoative	suka+pi+to
EMO-002.takika	sukatakika	one who makes/causes 'like'; instigator of 'like'	noun	suka	like	causative-agent	suka+ta+ki+ka
EMO-002.taboka	sukataboka	what is brought about by 'like'	noun	suka	like	causative-result	suka+ta+bo+ka
EMO-002.kideka	sukakideka	place of the one who 'like's	noun	suka	like	agent-place	suka+ki+de+ka
EMO-005.pe	senanpe	happy	modifier	senan	happy	modifier	senan+pe
EMO-005.ka	senanka	'happy'-ness; the quality 'happy'	noun	senan	happy	noun	senan+ka
EMO-005.paka	senanpaka	'happy'-ness; state of being 'happy'	noun	senan	happy	quality	senan+pa+ka
EMO-005.kupe	senankupe	opposite of 'happy'; un-'happy'	modifier	senan	happy	opposite	senan+ku+pe
EMO-005.tato	senantato	to make 'happy'	verb	senan	happy	causative	senan+ta+to
EMO-005.pito	senanpito	to become 'happy'	verb	senan	happy	inchoative	senan+pi+to
EMO-005.gope	senangope	very 'happy'; intensely 'happy'	modifier	senan	happy	augmentative	senan+go+pe
EMO-005.cipe	senancipe	'happy'-ish; somewhat 'happy'	modifier	senan	happy	diminutive	senan+ci+pe
EMO-005.kupaka	senankupaka	un-'happy'-ness; the quality of being not 'happy'	noun	senan	happy	opposite-quality	senan+ku+pa+ka
EMO-005.takika	senantakika	one who makes things 'happy'	noun	senan	happy	causative-agent	senan+ta+ki+ka
EMO-006.pe	sedipe	sad	modifier	sedi	sad	modifier	sedi+pe
EMO-006.ka	sedika	'sad'-ness; the quality 'sad'	noun	sedi	sad	noun	sedi+ka
EMO-006.paka	sedipaka	'sad'-ness; state of being 'sad'	noun	sedi	sad	quality	sedi+pa+ka
EMO-006.kupe	sedikupe	opposite of 'sad'; un-'sad'	modifier	sedi	sad	opposite	sedi+ku+pe
EMO-006.tato	seditato	to make 'sad'	verb	sedi	sad	causative	sedi+ta+to
EMO-006.pito	sedipito	to become 'sad'	verb	sedi	sad	inchoative	sedi+pi+to
EMO-006.gope	sedigope	very 'sad'; intensely 'sad'	modifier	sedi	sad	augmentative	sedi+go+pe
